gutenberg_id,text,author
815,"States would withdraw their protection from that individual, and give","Tocqueville, Alexis de"
815,him up to be punished as the Cherokee nation should think fit.],"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,The Union treats the Indians with less cupidity and rigor than the,"Tocqueville, Alexis de"
815,"policy of the several States, but the two governments are alike","Tocqueville, Alexis de"
815,destitute of good faith. The States extend what they are pleased to term,"Tocqueville, Alexis de"
815,"the benefits of their laws to the Indians, with a belief that the","Tocqueville, Alexis de"
815,"tribes will recede rather than submit; and the central government, which","Tocqueville, Alexis de"
815,promises a permanent refuge to these unhappy beings is well aware of its,"Tocqueville, Alexis de"
815,inability to secure it to them. *y,"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,[Footnote y: This does not prevent them from promising in the most,"Tocqueville, Alexis de"
815,solemn manner to do so. See the letter of the President addressed to the,"Tocqueville, Alexis de"
815,"Creek Indians, March 23, 1829 (Proceedings of the Indian Board, in the","Tocqueville, Alexis de"
815,"city of New York, p. 5): ""Beyond the great river Mississippi, where a","Tocqueville, Alexis de"
815,"part of your nation has gone, your father has provided a country large","Tocqueville, Alexis de"
815,"enough for all of you, and he advises you to remove to it. There your","Tocqueville, Alexis de"
815,white brothers will not trouble you; they will have no claim to the,"Tocqueville, Alexis de"
815,"land, and you can live upon it, you and all your children, as long as","Tocqueville, Alexis de"
815,"the grass grows, or the water runs, in peace and plenty. It will be","Tocqueville, Alexis de"
815,"yours forever.""","Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,"The Secretary of War, in a letter written to the Cherokees, April 18,","Tocqueville, Alexis de"
815,"1829, (see the same work, p. 6), declares to them that they cannot","Tocqueville, Alexis de"
815,"expect to retain possession of the lands at that time occupied by them,","Tocqueville, Alexis de"
815,but gives them the most positive assurance of uninterrupted peace if,"Tocqueville, Alexis de"
815,they would remove beyond the Mississippi: as if the power which,"Tocqueville, Alexis de"
815,"could not grant them protection then, would be able to afford it them","Tocqueville, Alexis de"
815,hereafter!],"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,"Thus the tyranny of the States obliges the savages to retire, the Union,","Tocqueville, Alexis de"
815,"by its promises and resources, facilitates their retreat; and these","Tocqueville, Alexis de"
815,"measures tend to precisely the same end. *z ""By the will of our Father","Tocqueville, Alexis de"
815,"in Heaven, the Governor of the whole world,"" said the Cherokees in their","Tocqueville, Alexis de"
815,"petition to Congress, *a ""the red man of America has become small, and","Tocqueville, Alexis de"
815,the white man great and renowned. When the ancestors of the people of,"Tocqueville, Alexis de"
815,these United States first came to the shores of America they found the,"Tocqueville, Alexis de"
815,"red man strong: though he was ignorant and savage, yet he received them","Tocqueville, Alexis de"
815,"kindly, and gave them dry land to rest their weary feet. They met in","Tocqueville, Alexis de"
815,"peace, and shook hands in token of friendship. Whatever the white man","Tocqueville, Alexis de"
815,"wanted and asked of the Indian, the latter willingly gave. At that time","Tocqueville, Alexis de"
815,"the Indian was the lord, and the white man the suppliant. But now the","Tocqueville, Alexis de"
815,scene has changed. The strength of the red man has become weakness. As,"Tocqueville, Alexis de"
815,"his neighbors increased in numbers his power became less and less,","Tocqueville, Alexis de"
815,"and now, of the many and powerful tribes who once covered these United","Tocqueville, Alexis de"
815,"States, only a few are to be seen--a few whom a sweeping pestilence has","Tocqueville, Alexis de"
815,"left. The northern tribes, who were once so numerous and powerful, are","Tocqueville, Alexis de"
815,now nearly extinct. Thus it has happened to the red man of America.,"Tocqueville, Alexis de"
815,"Shall we, who are remnants, share the same fate?""","Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,[Footnote z: To obtain a correct idea of the policy pursued by the,"Tocqueville, Alexis de"
815,"several States and the Union with respect to the Indians, it is","Tocqueville, Alexis de"
815,"necessary to consult, 1st, ""The Laws of the Colonial and State","Tocqueville, Alexis de"
815,"Governments relating to the Indian Inhabitants."" (See the Legislative","Tocqueville, Alexis de"
815,"Documents, 21st Congress, No. 319.) 2d, The Laws of the Union on the","Tocqueville, Alexis de"
815,"same subject, and especially that of March 30, 1802. (See Story's ""Laws","Tocqueville, Alexis de"
815,"of the United States."") 3d, The Report of Mr. Cass, Secretary of War,","Tocqueville, Alexis de"
815,"relative to Indian Affairs, November 29, 1823.]","Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,"[Footnote a: December 18, 1829.]","Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,"""The land on which we stand we have received as an inheritance from","Tocqueville, Alexis de"
815,"our fathers, who possessed it from time immemorial, as a gift from our","Tocqueville, Alexis de"
815,"common Father in Heaven. They bequeathed it to us as their children, and","Tocqueville, Alexis de"
815,"we have sacredly kept it, as containing the remains of our beloved men.","Tocqueville, Alexis de"
815,This right of inheritance we have never ceded nor ever forfeited. Permit,"Tocqueville, Alexis de"
815,us to ask what better right can the people have to a country than the,"Tocqueville, Alexis de"
815,right of inheritance and immemorial peaceable possession? We know it is,"Tocqueville, Alexis de"
815,said of late by the State of Georgia and by the Executive of the United,"Tocqueville, Alexis de"
815,"States, that we have forfeited this right; but we think this is said","Tocqueville, Alexis de"
815,gratuitously. At what time have we made the forfeit? What great crime,"Tocqueville, Alexis de"
815,"have we committed, whereby we must forever be divested of our country","Tocqueville, Alexis de"
815,"and rights? Was it when we were hostile to the United States, and","Tocqueville, Alexis de"
815,"took part with the King of Great Britain, during the struggle for","Tocqueville, Alexis de"
815,"independence? If so, why was not this forfeiture declared in the first","Tocqueville, Alexis de"
815,treaty of peace between the United States and our beloved men? Why,"Tocqueville, Alexis de"
815,was not such an article as the following inserted in the treaty:--'The,"Tocqueville, Alexis de"
815,"United States give peace to the Cherokees, but, for the part they took","Tocqueville, Alexis de"
815,"in the late war, declare them to be but tenants at will, to be removed","Tocqueville, Alexis de"
815,"when the convenience of the States, within whose chartered limits they","Tocqueville, Alexis de"
815,"live, shall require it'? That was the proper time to assume such a","Tocqueville, Alexis de"
815,"possession. But it was not thought of, nor would our forefathers have","Tocqueville, Alexis de"
815,agreed to any treaty whose tendency was to deprive them of their rights,"Tocqueville, Alexis de"
815,"and their country.""","Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,"Such is the language of the Indians: their assertions are true, their","Tocqueville, Alexis de"
815,forebodings inevitable. From whichever side we consider the destinies,"Tocqueville, Alexis de"
815,"of the aborigines of North America, their calamities appear to be","Tocqueville, Alexis de"
815,"irremediable: if they continue barbarous, they are forced to retire; if","Tocqueville, Alexis de"
815,"they attempt to civilize their manners, the contact of a more civilized","Tocqueville, Alexis de"
815,community subjects them to oppression and destitution. They perish if,"Tocqueville, Alexis de"
815,"they continue to wander from waste to waste, and if they attempt to","Tocqueville, Alexis de"
815,settle they still must perish; the assistance of Europeans is necessary,"Tocqueville, Alexis de"
815,"to instruct them, but the approach of Europeans corrupts and repels them","Tocqueville, Alexis de"
815,into savage life; they refuse to change their habits as long as their,"Tocqueville, Alexis de"
815,"solitudes are their own, and it is too late to change them when they are","Tocqueville, Alexis de"
815,constrained to submit.,"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,"The Spaniards pursued the Indians with bloodhounds, like wild beasts;","Tocqueville, Alexis de"
815,they sacked the New World with no more temper or compassion than a city,"Tocqueville, Alexis de"
815,"taken by storm; but destruction must cease, and frenzy be stayed; the","Tocqueville, Alexis de"
815,remnant of the Indian population which had escaped the massacre mixed,"Tocqueville, Alexis de"
815,"with its conquerors, and adopted in the end their religion and their","Tocqueville, Alexis de"
815,manners. *b The conduct of the Americans of the United States towards,"Tocqueville, Alexis de"
815,"the aborigines is characterized, on the other hand, by a singular","Tocqueville, Alexis de"
815,attachment to the formalities of law. Provided that the Indians retain,"Tocqueville, Alexis de"
815,"their barbarous condition, the Americans take no part in their affairs;","Tocqueville, Alexis de"
815,"they treat them as independent nations, and do not possess themselves","Tocqueville, Alexis de"
815,of their hunting grounds without a treaty of purchase; and if an Indian,"Tocqueville, Alexis de"
815,nation happens to be so encroached upon as to be unable to subsist upon,"Tocqueville, Alexis de"
815,"its territory, they afford it brotherly assistance in transporting it to","Tocqueville, Alexis de"
815,a grave sufficiently remote from the land of its fathers.,"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,"[Footnote b: The honor of this result is, however, by no means due to","Tocqueville, Alexis de"
815,the Spaniards. If the Indian tribes had not been tillers of the ground,"Tocqueville, Alexis de"
815,"at the time of the arrival of the Europeans, they would unquestionably","Tocqueville, Alexis de"
815,have been destroyed in South as well as in North America.],"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,The Spaniards were unable to exterminate the Indian race by those,"Tocqueville, Alexis de"
815,"unparalleled atrocities which brand them with indelible shame, nor","Tocqueville, Alexis de"
815,did they even succeed in wholly depriving it of its rights; but the,"Tocqueville, Alexis de"
815,Americans of the United States have accomplished this twofold purpose,"Tocqueville, Alexis de"
815,"with singular felicity; tranquilly, legally, philanthropically, without","Tocqueville, Alexis de"
815,"shedding blood, and without violating a single great principle of","Tocqueville, Alexis de"
815,morality in the eyes of the world. *c It is impossible to destroy men,"Tocqueville, Alexis de"
815,with more respect for the laws of humanity.,"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,"[Footnote c: See, amongst other documents, the report made by Mr. Bell","Tocqueville, Alexis de"
815,"in the name of the Committee on Indian Affairs, February 24, 1830, in","Tocqueville, Alexis de"
815,"which is most logically established and most learnedly proved, that ""the","Tocqueville, Alexis de"
815,fundamental principle that the Indians had no right by virtue of,"Tocqueville, Alexis de"
815,"their ancient possession either of will or sovereignty, has never been","Tocqueville, Alexis de"
815,"abandoned either expressly or by implication."" In perusing this report,","Tocqueville, Alexis de"
815,"which is evidently drawn up by an experienced hand, one is astonished","Tocqueville, Alexis de"
815,at the facility with which the author gets rid of all arguments founded,"Tocqueville, Alexis de"
815,"upon reason and natural right, which he designates as abstract and","Tocqueville, Alexis de"
815,theoretical principles. The more I contemplate the difference between,"Tocqueville, Alexis de"
815,"civilized and uncivilized man with regard to the principles of justice,","Tocqueville, Alexis de"
815,the more I observe that the former contests the justice of those rights,"Tocqueville, Alexis de"
815,which the latter simply violates.],"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,"[I leave this chapter wholly unchanged, for it has always appeared to me","Tocqueville, Alexis de"
815,to be one of the most eloquent and touching parts of this book. But it,"Tocqueville, Alexis de"
815,has ceased to be prophetic; the destruction of the Indian race in the,"Tocqueville, Alexis de"
815,"United States is already consummated. In 1870 there remained but 25,731","Tocqueville, Alexis de"
815,"Indians in the whole territory of the Union, and of these by far the","Tocqueville, Alexis de"
815,"largest part exist in California, Michigan, Wisconsin, Dakota, and New","Tocqueville, Alexis de"
815,"Mexico and Nevada. In New England, Pennsylvania, and New York the race","Tocqueville, Alexis de"
815,is extinct; and the predictions of M. de Tocqueville are fulfilled.,"Tocqueville, Alexis de"
815,--Translator's Note.],"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,"Situation Of The Black Population In The United States, And Dangers With","Tocqueville, Alexis de"
815,Which Its Presence Threatens The Whites,"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,"Why it is more difficult to abolish slavery, and to efface all vestiges","Tocqueville, Alexis de"
815,of it amongst the moderns than it was amongst the ancients--In the,"Tocqueville, Alexis de"
815,United States the prejudices of the Whites against the Blacks seem to,"Tocqueville, Alexis de"
815,increase in proportion as slavery is abolished--Situation of the,"Tocqueville, Alexis de"
815,Negroes in the Northern and Southern States--Why the Americans,"Tocqueville, Alexis de"
815,"abolish slavery--Servitude, which debases the slave, impoverishes the","Tocqueville, Alexis de"
815,master--Contrast between the left and the right bank of the Ohio--To,"Tocqueville, Alexis de"
815,"what attributable--The Black race, as well as slavery, recedes towards","Tocqueville, Alexis de"
815,the South--Explanation of this fact--Difficulties attendant upon,"Tocqueville, Alexis de"
815,the abolition of slavery in the South--Dangers to come--General,"Tocqueville, Alexis de"
815,anxiety--Foundation of a Black colony in Africa--Why the Americans of,"Tocqueville, Alexis de"
815,"the South increase the hardships of slavery, whilst they are distressed","Tocqueville, Alexis de"
815,at its continuance.,"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,The Indians will perish in the same isolated condition in which they,"Tocqueville, Alexis de"
815,have lived; but the destiny of the negroes is in some measure interwoven,"Tocqueville, Alexis de"
815,with that of the Europeans. These two races are attached to each other,"Tocqueville, Alexis de"
815,"without intermingling, and they are alike unable entirely to separate","Tocqueville, Alexis de"
815,or to combine. The most formidable of all the ills which threaten,"Tocqueville, Alexis de"
815,the future existence of the Union arises from the presence of a black,"Tocqueville, Alexis de"
815,population upon its territory; and in contemplating the cause of the,"Tocqueville, Alexis de"
815,"present embarrassments or of the future dangers of the United States,","Tocqueville, Alexis de"
815,the observer is invariably led to consider this as a primary fact.,"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,The permanent evils to which mankind is subjected are usually produced,"Tocqueville, Alexis de"
815,by the vehement or the increasing efforts of men; but there is one,"Tocqueville, Alexis de"
815,"calamity which penetrated furtively into the world, and which was at","Tocqueville, Alexis de"
815,first scarcely distinguishable amidst the ordinary abuses of power; it,"Tocqueville, Alexis de"
815,originated with an individual whose name history has not preserved; it,"Tocqueville, Alexis de"
815,"was wafted like some accursed germ upon a portion of the soil, but it","Tocqueville, Alexis de"
815,"afterwards nurtured itself, grew without effort, and spreads naturally","Tocqueville, Alexis de"
815,with the society to which it belongs. I need scarcely add that this,"Tocqueville, Alexis de"
815,"calamity is slavery. Christianity suppressed slavery, but the Christians","Tocqueville, Alexis de"
815,"of the sixteenth century re-established it--as an exception, indeed, to","Tocqueville, Alexis de"
815,"their social system, and restricted to one of the races of mankind; but","Tocqueville, Alexis de"
815,"the wound thus inflicted upon humanity, though less extensive, was at","Tocqueville, Alexis de"
815,the same time rendered far more difficult of cure.,"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,It is important to make an accurate distinction between slavery itself,"Tocqueville, Alexis de"
815,and its consequences. The immediate evils which are produced by slavery,"Tocqueville, Alexis de"
815,were very nearly the same in antiquity as they are amongst the moderns;,"Tocqueville, Alexis de"
815,"but the consequences of these evils were different. The slave, amongst","Tocqueville, Alexis de"
815,"the ancients, belonged to the same race as his master, and he was often","Tocqueville, Alexis de"
815,the superior of the two in education *d and instruction. Freedom was the,"Tocqueville, Alexis de"
815,only distinction between them; and when freedom was conferred they were,"Tocqueville, Alexis de"
815,"easily confounded together. The ancients, then, had a very simple","Tocqueville, Alexis de"
815,"means of avoiding slavery and its evil consequences, which was that of","Tocqueville, Alexis de"
815,affranchisement; and they succeeded as soon as they adopted this,"Tocqueville, Alexis de"
815,"measure generally. Not but, in ancient States, the vestiges of servitude","Tocqueville, Alexis de"
815,subsisted for some time after servitude itself was abolished. There is a,"Tocqueville, Alexis de"
815,natural prejudice which prompts men to despise whomsoever has been their,"Tocqueville, Alexis de"
815,inferior long after he is become their equal; and the real inequality,"Tocqueville, Alexis de"
815,which is produced by fortune or by law is always succeeded by an,"Tocqueville, Alexis de"
815,imaginary inequality which is implanted in the manners of the people.,"Tocqueville, Alexis de"
815,"Nevertheless, this secondary consequence of slavery was limited to a","Tocqueville, Alexis de"
815,"certain term amongst the ancients, for the freedman bore so entire","Tocqueville, Alexis de"
815,"a resemblance to those born free, that it soon became impossible to","Tocqueville, Alexis de"
815,distinguish him from amongst them.,"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,[Footnote d: It is well known that several of the most distinguished,"Tocqueville, Alexis de"
815,"authors of antiquity, and amongst them Aesop and Terence, were, or had","Tocqueville, Alexis de"
815,"been slaves. Slaves were not always taken from barbarous nations, and","Tocqueville, Alexis de"
815,the chances of war reduced highly civilized men to servitude.],"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,The greatest difficulty in antiquity was that of altering the law;,"Tocqueville, Alexis de"
815,"amongst the moderns it is that of altering the manners; and, as far as","Tocqueville, Alexis de"
815,"we are concerned, the real obstacles begin where those of the ancients","Tocqueville, Alexis de"
815,"left off. This arises from the circumstance that, amongst the moderns,","Tocqueville, Alexis de"
815,the abstract and transient fact of slavery is fatally united to the,"Tocqueville, Alexis de"
815,physical and permanent fact of color. The tradition of slavery dishonors,"Tocqueville, Alexis de"
815,"the race, and the peculiarity of the race perpetuates the tradition of","Tocqueville, Alexis de"
815,slavery. No African has ever voluntarily emigrated to the shores of the,"Tocqueville, Alexis de"
815,"New World; whence it must be inferred, that all the blacks who are now","Tocqueville, Alexis de"
815,to be found in that hemisphere are either slaves or freedmen. Thus the,"Tocqueville, Alexis de"
815,negro transmits the eternal mark of his ignominy to all his descendants;,"Tocqueville, Alexis de"
815,"and although the law may abolish slavery, God alone can obliterate the","Tocqueville, Alexis de"
815,traces of its existence.,"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,"The modern slave differs from his master not only in his condition,","Tocqueville, Alexis de"
815,"but in his origin. You may set the negro free, but you cannot make him","Tocqueville, Alexis de"
815,otherwise than an alien to the European. Nor is this all; we scarcely,"Tocqueville, Alexis de"
815,acknowledge the common features of mankind in this child of debasement,"Tocqueville, Alexis de"
815,whom slavery has brought amongst us. His physiognomy is to our eyes,"Tocqueville, Alexis de"
815,"hideous, his understanding weak, his tastes low; and we are almost","Tocqueville, Alexis de"
815,inclined to look upon him as a being intermediate between man and the,"Tocqueville, Alexis de"
815,"brutes. *e The moderns, then, after they have abolished slavery, have","Tocqueville, Alexis de"
815,"three prejudices to contend against, which are less easy to attack and","Tocqueville, Alexis de"
815,far less easy to conquer than the mere fact of servitude: the prejudice,"Tocqueville, Alexis de"
815,"of the master, the prejudice of the race, and the prejudice of color.","Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,[Footnote e: To induce the whites to abandon the opinion they have,"Tocqueville, Alexis de"
815,conceived of the moral and intellectual inferiority of their former,"Tocqueville, Alexis de"
815,"slaves, the negroes must change; but as long as this opinion subsists,","Tocqueville, Alexis de"
815,to change is impossible.],"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,"It is difficult for us, who have had the good fortune to be born amongst","Tocqueville, Alexis de"
815,"men like ourselves by nature, and equal to ourselves by law, to conceive","Tocqueville, Alexis de"
815,the irreconcilable differences which separate the negro from the,"Tocqueville, Alexis de"
815,European in America. But we may derive some faint notion of them from,"Tocqueville, Alexis de"
815,analogy. France was formerly a country in which numerous distinctions of,"Tocqueville, Alexis de"
815,"rank existed, that had been created by the legislation. Nothing can be","Tocqueville, Alexis de"
815,more fictitious than a purely legal inferiority; nothing more contrary,"Tocqueville, Alexis de"
815,to the instinct of mankind than these permanent divisions which had,"Tocqueville, Alexis de"
815,been established between beings evidently similar. Nevertheless these,"Tocqueville, Alexis de"
815,divisions subsisted for ages; they still subsist in many places; and,"Tocqueville, Alexis de"
815,"on all sides they have left imaginary vestiges, which time alone can","Tocqueville, Alexis de"
815,efface. If it be so difficult to root out an inequality which solely,"Tocqueville, Alexis de"
815,"originates in the law, how are those distinctions to be destroyed which","Tocqueville, Alexis de"
815,seem to be based upon the immutable laws of Nature herself? When I,"Tocqueville, Alexis de"
815,"remember the extreme difficulty with which aristocratic bodies, of","Tocqueville, Alexis de"
815,"whatever nature they may be, are commingled with the mass of the people;","Tocqueville, Alexis de"
815,and the exceeding care which they take to preserve the ideal boundaries,"Tocqueville, Alexis de"
815,"of their caste inviolate, I despair of seeing an aristocracy disappear","Tocqueville, Alexis de"
815,which is founded upon visible and indelible signs. Those who hope that,"Tocqueville, Alexis de"
815,"the Europeans will ever mix with the negroes, appear to me to delude","Tocqueville, Alexis de"
815,"themselves; and I am not led to any such conclusion by my own reason, or","Tocqueville, Alexis de"
815,by the evidence of facts.,"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,"Hitherto, wherever the whites have been the most powerful, they have","Tocqueville, Alexis de"
815,maintained the blacks in a subordinate or a servile position; wherever,"Tocqueville, Alexis de"
815,the negroes have been strongest they have destroyed the whites; such,"Tocqueville, Alexis de"
815,has been the only retribution which has ever taken place between the two,"Tocqueville, Alexis de"
815,races.,"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,I see that in a certain portion of the territory of the United States,"Tocqueville, Alexis de"
815,"at the present day, the legal barrier which separated the two races is","Tocqueville, Alexis de"
815,"tending to fall away, but not that which exists in the manners of the","Tocqueville, Alexis de"
815,"country; slavery recedes, but the prejudice to which it has given birth","Tocqueville, Alexis de"
815,remains stationary. Whosoever has inhabited the United States must have,"Tocqueville, Alexis de"
815,perceived that in those parts of the Union in which the negroes are no,"Tocqueville, Alexis de"
815,"longer slaves, they have in no wise drawn nearer to the whites. On the","Tocqueville, Alexis de"
815,"contrary, the prejudice of the race appears to be stronger in the States","Tocqueville, Alexis de"
815,"which have abolished slavery, than in those where it still exists; and","Tocqueville, Alexis de"
815,nowhere is it so intolerant as in those States where servitude has never,"Tocqueville, Alexis de"
815,been known.,"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,"It is true, that in the North of the Union, marriages may be legally","Tocqueville, Alexis de"
815,contracted between negroes and whites; but public opinion would,"Tocqueville, Alexis de"
815,"stigmatize a man who should connect himself with a negress as infamous,","Tocqueville, Alexis de"
815,and it would be difficult to meet with a single instance of such a,"Tocqueville, Alexis de"
815,union. The electoral franchise has been conferred upon the negroes in,"Tocqueville, Alexis de"
815,almost all the States in which slavery has been abolished; but if they,"Tocqueville, Alexis de"
815,"come forward to vote, their lives are in danger. If oppressed, they may","Tocqueville, Alexis de"
815,"bring an action at law, but they will find none but whites amongst","Tocqueville, Alexis de"
815,"their judges; and although they may legally serve as jurors, prejudice","Tocqueville, Alexis de"
815,repulses them from that office. The same schools do not receive the,"Tocqueville, Alexis de"
815,"child of the black and of the European. In the theatres, gold cannot","Tocqueville, Alexis de"
815,procure a seat for the servile race beside their former masters; in the,"Tocqueville, Alexis de"
815,hospitals they lie apart; and although they are allowed to invoke the,"Tocqueville, Alexis de"
815,"same Divinity as the whites, it must be at a different altar, and in","Tocqueville, Alexis de"
815,"their own churches, with their own clergy. The gates of Heaven are not","Tocqueville, Alexis de"
815,closed against these unhappy beings; but their inferiority is continued,"Tocqueville, Alexis de"
815,"to the very confines of the other world; when the negro is defunct, his","Tocqueville, Alexis de"
815,"bones are cast aside, and the distinction of condition prevails even in","Tocqueville, Alexis de"
815,"the equality of death. The negro is free, but he can share neither the","Tocqueville, Alexis de"
815,"rights, nor the pleasures, nor the labor, nor the afflictions, nor the","Tocqueville, Alexis de"
815,tomb of him whose equal he has been declared to be; and he cannot meet,"Tocqueville, Alexis de"
815,him upon fair terms in life or in death.,"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,"In the South, where slavery still exists, the negroes are less carefully","Tocqueville, Alexis de"
815,kept apart; they sometimes share the labor and the recreations of the,"Tocqueville, Alexis de"
815,"whites; the whites consent to intermix with them to a certain extent,","Tocqueville, Alexis de"
815,"and although the legislation treats them more harshly, the habits of the","Tocqueville, Alexis de"
815,people are more tolerant and compassionate. In the South the master is,"Tocqueville, Alexis de"
815,"not afraid to raise his slave to his own standing, because he knows that","Tocqueville, Alexis de"
815,he can in a moment reduce him to the dust at pleasure. In the North the,"Tocqueville, Alexis de"
815,white no longer distinctly perceives the barrier which separates,"Tocqueville, Alexis de"
815,"him from the degraded race, and he shuns the negro with the more","Tocqueville, Alexis de"
815,"pertinacity, since he fears lest they should some day be confounded","Tocqueville, Alexis de"
815,together.,"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,"Amongst the Americans of the South, nature sometimes reasserts her","Tocqueville, Alexis de"
815,"rights, and restores a transient equality between the blacks and the","Tocqueville, Alexis de"
815,whites; but in the North pride restrains the most imperious of human,"Tocqueville, Alexis de"
815,passions. The American of the Northern States would perhaps allow the,"Tocqueville, Alexis de"
815,"negress to share his licentious pleasures, if the laws of his country","Tocqueville, Alexis de"
815,did not declare that she may aspire to be the legitimate partner of his,"Tocqueville, Alexis de"
815,bed; but he recoils with horror from her who might become his wife.,"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,"Thus it is, in the United States, that the prejudice which repels the","Tocqueville, Alexis de"
815,"negroes seems to increase in proportion as they are emancipated, and","Tocqueville, Alexis de"
815,inequality is sanctioned by the manners whilst it is effaced from the,"Tocqueville, Alexis de"
815,laws of the country. But if the relative position of the two races which,"Tocqueville, Alexis de"
815,"inhabit the United States is such as I have described, it may be asked","Tocqueville, Alexis de"
815,"why the Americans have abolished slavery in the North of the Union,","Tocqueville, Alexis de"
815,"why they maintain it in the South, and why they aggravate its hardships","Tocqueville, Alexis de"
815,there? The answer is easily given. It is not for the good of the,"Tocqueville, Alexis de"
815,"negroes, but for that of the whites, that measures are taken to abolish","Tocqueville, Alexis de"
815,slavery in the United States.,"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,The first negroes were imported into Virginia about the year 1621. *f,"Tocqueville, Alexis de"
815,"In America, therefore, as well as in the rest of the globe, slavery","Tocqueville, Alexis de"
815,originated in the South. Thence it spread from one settlement to,"Tocqueville, Alexis de"
815,another; but the number of slaves diminished towards the Northern,"Tocqueville, Alexis de"
815,"States, and the negro population was always very limited in New England.","Tocqueville, Alexis de"
815,*g,"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,"[Footnote f: See Beverley's ""History of Virginia."" See also in","Tocqueville, Alexis de"
815,"Jefferson's ""Memoirs"" some curious details concerning the introduction","Tocqueville, Alexis de"
815,"of negroes into Virginia, and the first Act which prohibited the","Tocqueville, Alexis de"
815,importation of them in 1778.],"Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,"[Footnote g: The number of slaves was less considerable in the North,","Tocqueville, Alexis de"
815,but the advantages resulting from slavery were not more contested there,"Tocqueville, Alexis de"
815,"than in the South. In 1740, the Legislature of the State of New York","Tocqueville, Alexis de"
815,declared that the direct importation of slaves ought to be encouraged,"Tocqueville, Alexis de"
815,"as much as possible, and smuggling severely punished in order not to","Tocqueville, Alexis de"
815,"discourage the fair trader. (Kent's ""Commentaries,"" vol. ii. p. 206.)","Tocqueville, Alexis de"
815,"Curious researches, by Belknap, upon slavery in New England, are to be","Tocqueville, Alexis de"
815,"found in the ""Historical Collection of Massachusetts,"" vol. iv. p. 193.","Tocqueville, Alexis de"
815,"It appears that negroes were introduced there in 1630, but that the","Tocqueville, Alexis de"
815,legislation and manners of the people were opposed to slavery from the,"Tocqueville, Alexis de"
815,"first; see also, in the same work, the manner in which public opinion,","Tocqueville, Alexis de"
815,"and afterwards the laws, finally put an end to slavery.]","Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,"A century had scarcely elapsed since the foundation of the colonies,","Tocqueville, Alexis de"
815,when the attention of the planters was struck by the extraordinary,"Tocqueville, Alexis de"
815,"fact, that the provinces which were comparatively destitute of slaves,","Tocqueville, Alexis de"
815,"increased in population, in wealth, and in prosperity more rapidly than","Tocqueville, Alexis de"
815,"those which contained the greatest number of negroes. In the former,","Tocqueville, Alexis de"
815,"however, the inhabitants were obliged to cultivate the soil themselves,","Tocqueville, Alexis de"
815,or by hired laborers; in the latter they were furnished with hands for,"Tocqueville, Alexis de"
815,which they paid no wages; yet although labor and expenses were on,"Tocqueville, Alexis de"
815,"the one side, and ease with economy on the other, the former were in","Tocqueville, Alexis de"
815,possession of the most advantageous system. This consequence seemed to,"Tocqueville, Alexis de"
815,"be the more difficult to explain, since the settlers, who all belonged","Tocqueville, Alexis de"
815,"to the same European race, had the same habits, the same civilization,","Tocqueville, Alexis de"
815,"the same laws, and their shades of difference were extremely slight.","Tocqueville, Alexis de"
815,,"Tocqueville, Alexis de"
815,"Time, however, continued to advance, and the Anglo-Americans, spreading","Tocqueville, Alexis de"
